epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574114026452,2019-11-18T16:53:46.452,0.000,0.000019500,0.000032937,-0.000020875
1574114026502,2019-11-18T16:53:46.502,0.050,0.000019500,0.000033312,-0.000022000
1574114026552,2019-11-18T16:53:46.552,0.100,0.000019125,0.000033312,-0.000021250
1574114026602,2019-11-18T16:53:46.602,0.150,0.000018812,0.000033312,-0.000021625
1574114026652,2019-11-18T16:53:46.652,0.200,0.000019875,0.000034438,-0.000022000
1574114026702,2019-11-18T16:53:46.702,0.250,0.000019125,0.000034438,-0.000021625
1574114026752,2019-11-18T16:53:46.752,0.300,0.000019875,0.000034750,-0.000022000
1574114026802,2019-11-18T16:53:46.802,0.350,0.000019500,0.000034063,-0.000021625
1574114026852,2019-11-18T16:53:46.852,0.400,0.000018812,0.000034750,-0.000022750
1574114026902,2019-11-18T16:53:46.902,0.450,0.000019500,0.000034063,-0.000022750
1574114026952,2019-11-18T16:53:46.952,0.500,0.000020250,0.000034438,-0.000024312
1574114027002,2019-11-18T16:53:47.002,0.550,0.000020250,0.000034438,-0.000023938
1574114027052,2019-11-18T16:53:47.052,0.600,0.000020625,0.000035125,-0.000025062
1574114027102,2019-11-18T16:53:47.102,0.650,0.000020937,0.000035500,-0.000025062
1574114027152,2019-11-18T16:53:47.152,0.700,0.000020250,0.000035500,-0.000025062
1574114027202,2019-11-18T16:53:47.202,0.750,0.000022063,0.000035875,-0.000026563
1574114027252,2019-11-18T16:53:47.252,0.800,0.000020937,0.000036250,-0.000025813
1574114027302,2019-11-18T16:53:47.302,0.850,0.000020937,0.000036250,-0.000026937
1574114027352,2019-11-18T16:53:47.352,0.900,0.000022063,0.000037313,-0.000027313
1574114027402,2019-11-18T16:53:47.402,0.950,0.000022063,0.000036562,-0.000026563
1574114027452,2019-11-18T16:53:47.452,1.000,0.000023125,0.000037687,-0.000028125
1574114027502,2019-11-18T16:53:47.502,1.050,0.000023500,0.000038375,-0.000027750
1574114027552,2019-11-18T16:53:47.552,1.100,0.000022750,0.000038750,-0.000028500
1574114027602,2019-11-18T16:53:47.602,1.150,0.000024188,0.000038750,-0.000028125
1574114027652,2019-11-18T16:53:47.652,1.200,0.000022750,0.000038375,-0.000028875
1574114027702,2019-11-18T16:53:47.702,1.250,0.000024938,0.000039500,-0.000027750
1574114027752,2019-11-18T16:53:47.752,1.300,0.000023875,0.000039125,-0.000027313
1574114027802,2019-11-18T16:53:47.802,1.350,0.000023500,0.000039125,-0.000028500
1574114027852,2019-11-18T16:53:47.852,1.400,0.000022750,0.000037313,-0.000027687
1574114027902,2019-11-18T16:53:47.902,1.450,0.000023875,0.000038062,-0.000028500
1574114027952,2019-11-18T16:53:47.952,1.500,0.000022750,0.000038750,-0.000028125
1574114028002,2019-11-18T16:53:48.002,1.550,0.000022063,0.000038375,-0.000027375
1574114028052,2019-11-18T16:53:48.052,1.600,0.000023125,0.000038375,-0.000028125
1574114028102,2019-11-18T16:53:48.102,1.650,0.000022750,0.000038750,-0.000027313
1574114028152,2019-11-18T16:53:48.152,1.700,0.000023875,0.000039125,-0.000027375
1574114028202,2019-11-18T16:53:48.202,1.750,0.000023500,0.000038062,-0.000027000
1574114028252,2019-11-18T16:53:48.252,1.800,0.000023500,0.000039125,-0.000027313
