epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574113773880,2019-11-18T16:49:33.880,0.000,0.000019500,0.000036250,-0.000009125
1574113773930,2019-11-18T16:49:33.930,0.050,0.000019500,0.000035500,-0.000008312
1574113773980,2019-11-18T16:49:33.980,0.100,0.000020250,0.000035500,-0.000008750
1574113774030,2019-11-18T16:49:34.030,0.150,0.000020250,0.000036562,-0.000009125
1574113774080,2019-11-18T16:49:34.080,0.200,0.000020250,0.000036938,-0.000009500
1574113774130,2019-11-18T16:49:34.130,0.250,0.000021313,0.000037313,-0.000008750
1574113774180,2019-11-18T16:49:34.180,0.300,0.000020937,0.000036938,-0.000010250
1574113774230,2019-11-18T16:49:34.230,0.350,0.000021313,0.000038750,-0.000012500
1574113774280,2019-11-18T16:49:34.280,0.400,0.000023875,0.000040562,-0.000015563
1574113774330,2019-11-18T16:49:34.330,0.450,0.000025312,0.000042375,-0.000019750
1574113774380,2019-11-18T16:49:34.380,0.500,0.000028938,0.000045625,-0.000023188
1574113774430,2019-11-18T16:49:34.430,0.550,0.000031125,0.000045625,-0.000024312
1574113774480,2019-11-18T16:49:34.480,0.600,0.000033250,0.000047062,-0.000026625
1574113774530,2019-11-18T16:49:34.530,0.650,0.000035438,0.000048562,-0.000028125
1574113774580,2019-11-18T16:49:34.580,0.700,0.000037250,0.000048562,-0.000028875
1574113774630,2019-11-18T16:49:34.630,0.750,0.000038687,0.000048875,-0.000031188
1574113774680,2019-11-18T16:49:34.680,0.800,0.000041250,0.000048187,-0.000031563
1574113774730,2019-11-18T16:49:34.730,0.850,0.000044500,0.000048875,-0.000033437
1574113774780,2019-11-18T16:49:34.780,0.900,0.000047750,0.000049625,-0.000034625
1574113774830,2019-11-18T16:49:34.830,0.950,0.000049937,0.000048875,-0.000034625
1574113774880,2019-11-18T16:49:34.880,1.000,0.000051375,0.000050000,-0.000033875
1574113774930,2019-11-18T16:49:34.930,1.050,0.000052125,0.000050000,-0.000034625
1574113774980,2019-11-18T16:49:34.980,1.100,0.000053563,0.000050375,-0.000033063
1574113775030,2019-11-18T16:49:35.030,1.150,0.000052437,0.000050375,-0.000034250
1574113775080,2019-11-18T16:49:35.080,1.200,0.000052437,0.000050375,-0.000033063
1574113775130,2019-11-18T16:49:35.130,1.250,0.000053937,0.000050688,-0.000032312
1574113775180,2019-11-18T16:49:35.180,1.300,0.000053188,0.000051062,-0.000033063
1574113775230,2019-11-18T16:49:35.230,1.350,0.000054250,0.000052188,-0.000030813
1574113775280,2019-11-18T16:49:35.280,1.400,0.000055375,0.000052500,-0.000030438
1574113775330,2019-11-18T16:49:35.330,1.450,0.000055000,0.000052875,-0.000029688
1574113775380,2019-11-18T16:49:35.380,1.500,0.000055000,0.000051437,-0.000028938
1574113775430,2019-11-18T16:49:35.430,1.550,0.000054625,0.000053250,-0.000029250
1574113775480,2019-11-18T16:49:35.480,1.600,0.000052812,0.000052188,-0.000028938
1574113775530,2019-11-18T16:49:35.530,1.650,0.000053188,0.000052188,-0.000028500
1574113775580,2019-11-18T16:49:35.580,1.700,0.000051750,0.000052500,-0.000030062
1574113775630,2019-11-18T16:49:35.630,1.750,0.000052125,0.000051813,-0.000028500
1574113775680,2019-11-18T16:49:35.680,1.800,0.000051000,0.000052500,-0.000029688
1574113775730,2019-11-18T16:49:35.730,1.850,0.000051000,0.000052500,-0.000028875
1574113775780,2019-11-18T16:49:35.780,1.900,0.000049937,0.000052188,-0.000029688
1574113775830,2019-11-18T16:49:35.830,1.950,0.000050625,0.000052188,-0.000030813
1574113775880,2019-11-18T16:49:35.880,2.000,0.000049562,0.000052188,-0.000030062
1574113775930,2019-11-18T16:49:35.930,2.050,0.000049937,0.000051813,-0.000029688
1574113775980,2019-11-18T16:49:35.980,2.100,0.000049937,0.000051813,-0.000029688
