epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574113220494,2019-11-18T16:40:20.494,0.000,-3.841,2.073,-9.451
1574113220504,2019-11-18T16:40:20.504,0.010,-3.720,2.134,-9.451
1574113220514,2019-11-18T16:40:20.514,0.020,-3.598,2.195,-9.451
1574113220524,2019-11-18T16:40:20.524,0.030,-2.744,2.195,-9.329
1574113220534,2019-11-18T16:40:20.534,0.040,-2.866,2.134,-9.390
1574113220544,2019-11-18T16:40:20.544,0.050,-2.561,2.134,-9.207
1574113220554,2019-11-18T16:40:20.554,0.060,-1.341,2.073,-8.293
1574113220564,2019-11-18T16:40:20.564,0.070,-0.549,2.073,-7.378
1574113220574,2019-11-18T16:40:20.574,0.080,-0.488,1.829,-6.768
1574113220584,2019-11-18T16:40:20.584,0.090,-0.305,1.707,-5.427
1574113220594,2019-11-18T16:40:20.594,0.100,0.244,1.524,-3.232
1574113220604,2019-11-18T16:40:20.604,0.110,0.915,1.159,-0.549
1574113220614,2019-11-18T16:40:20.614,0.120,1.220,0.915,1.159
1574113220624,2019-11-18T16:40:20.624,0.130,1.037,0.610,2.256
1574113220634,2019-11-18T16:40:20.634,0.140,1.159,0.305,3.902
1574113220644,2019-11-18T16:40:20.644,0.150,1.646,0.061,5.610
1574113220654,2019-11-18T16:40:20.654,0.160,1.829,0.000,6.159
1574113220664,2019-11-18T16:40:20.664,0.170,1.951,-0.183,6.159
1574113220674,2019-11-18T16:40:20.674,0.180,2.317,-0.427,6.463
1574113220684,2019-11-18T16:40:20.684,0.190,2.439,-0.488,6.402
1574113220694,2019-11-18T16:40:20.694,0.200,2.073,-0.610,5.915
1574113220704,2019-11-18T16:40:20.704,0.210,1.829,-0.671,5.488
1574113220714,2019-11-18T16:40:20.714,0.220,1.646,-0.671,5.305
1574113220724,2019-11-18T16:40:20.724,0.230,1.159,-0.671,5.305
1574113220734,2019-11-18T16:40:20.734,0.240,1.159,-0.610,5.122
1574113220744,2019-11-18T16:40:20.744,0.250,1.098,-0.549,5.061
1574113220754,2019-11-18T16:40:20.754,0.260,1.037,-0.488,5.244
