epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574114190597,2019-11-18T16:56:30.597,0.000,-2.744,-10.976,-5.244
1574114190607,2019-11-18T16:56:30.607,0.010,-2.805,-11.220,-5.488
1574114190617,2019-11-18T16:56:30.617,0.020,-2.866,-11.585,-5.488
1574114190627,2019-11-18T16:56:30.627,0.030,-2.988,-12.866,-6.951
1574114190637,2019-11-18T16:56:30.637,0.040,-3.659,-14.146,-9.573
1574114190647,2019-11-18T16:56:30.647,0.050,-4.329,-15.549,-12.195
1574114190657,2019-11-18T16:56:30.657,0.060,-4.634,-17.073,-14.024
1574114190667,2019-11-18T16:56:30.667,0.070,-4.939,-18.415,-15.488
1574114190677,2019-11-18T16:56:30.677,0.080,-5.305,-19.817,-17.195
1574114190687,2019-11-18T16:56:30.687,0.090,-5.671,-21.341,-18.537
1574114190697,2019-11-18T16:56:30.697,0.100,-6.402,-22.500,-19.024
1574114190707,2019-11-18T16:56:30.707,0.110,-7.012,-23.598,-19.207
1574114190717,2019-11-18T16:56:30.717,0.120,-7.317,-24.512,-19.817
1574114190727,2019-11-18T16:56:30.727,0.130,-7.927,-25.305,-21.037
1574114190737,2019-11-18T16:56:30.737,0.140,-8.720,-25.793,-22.744
1574114190747,2019-11-18T16:56:30.747,0.150,-9.085,-26.280,-24.329
1574114190757,2019-11-18T16:56:30.757,0.160,-8.841,-26.585,-26.159
1574114190767,2019-11-18T16:56:30.767,0.170,-8.415,-26.829,-28.659
1574114190777,2019-11-18T16:56:30.777,0.180,-8.049,-26.890,-31.463
1574114190787,2019-11-18T16:56:30.787,0.190,-7.439,-26.951,-33.415
1574114190797,2019-11-18T16:56:30.797,0.200,-6.159,-26.890,-34.451
1574114190807,2019-11-18T16:56:30.807,0.210,-4.939,-26.646,-35.305
1574114190817,2019-11-18T16:56:30.817,0.220,-4.207,-26.220,-36.280
1574114190827,2019-11-18T16:56:30.827,0.230,-3.537,-25.915,-37.378
1574114190837,2019-11-18T16:56:30.837,0.240,-2.378,-25.549,-37.805
1574114190847,2019-11-18T16:56:30.847,0.250,-0.305,-25.000,-35.976
1574114190857,2019-11-18T16:56:30.857,0.260,2.805,-24.329,-32.195
1574114190867,2019-11-18T16:56:30.867,0.270,5.976,-23.537,-28.049
1574114190877,2019-11-18T16:56:30.877,0.280,8.476,-22.866,-24.268
1574114190887,2019-11-18T16:56:30.887,0.290,10.549,-22.317,-20.976
1574114190897,2019-11-18T16:56:30.897,0.300,12.744,-21.585,-18.780
1574114190907,2019-11-18T16:56:30.907,0.310,14.329,-20.915,-17.561
1574114190917,2019-11-18T16:56:30.917,0.320,15.061,-20.122,-17.134
1574114190927,2019-11-18T16:56:30.927,0.330,16.280,-19.451,-17.073
1574114190937,2019-11-18T16:56:30.937,0.340,18.171,-18.902,-17.012
