epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574114190589,2019-11-18T16:56:30.589,0.000,97554.188
1574114190725,2019-11-18T16:56:30.725,0.136,97555.039
1574114190860,2019-11-18T16:56:30.860,0.271,97560.250
1574114190996,2019-11-18T16:56:30.996,0.407,97557.164
1574114191133,2019-11-18T16:56:31.133,0.544,97558.797
1574114191267,2019-11-18T16:56:31.267,0.678,97554.547
1574114191404,2019-11-18T16:56:31.404,0.815,97553.578
1574114191538,2019-11-18T16:56:31.538,0.949,97552.422
1574114191675,2019-11-18T16:56:31.675,1.086,97557.641
1574114191811,2019-11-18T16:56:31.811,1.222,97556.344
1574114191946,2019-11-18T16:56:31.946,1.357,97557.164
1574114192082,2019-11-18T16:56:32.082,1.493,97557.641
1574114192218,2019-11-18T16:56:32.218,1.629,97557.984
1574114192353,2019-11-18T16:56:32.353,1.764,97549.328
1574114192489,2019-11-18T16:56:32.489,1.900,97555.859
1574114192624,2019-11-18T16:56:32.624,2.035,97559.648
1574114192760,2019-11-18T16:56:32.760,2.171,97554.883
1574114192896,2019-11-18T16:56:32.896,2.307,97556.672
1574114193031,2019-11-18T16:56:33.031,2.442,97552.273
1574114193167,2019-11-18T16:56:33.167,2.578,97552.422
1574114193304,2019-11-18T16:56:33.304,2.715,97551.453
1574114193438,2019-11-18T16:56:33.438,2.849,97544.922
1574114193575,2019-11-18T16:56:33.575,2.986,97552.766
1574114193709,2019-11-18T16:56:33.709,3.120,97555.367
1574114193846,2019-11-18T16:56:33.846,3.257,97550.148
1574114193982,2019-11-18T16:56:33.982,3.393,97555.367
1574114194117,2019-11-18T16:56:34.117,3.528,97554.430
1574114194253,2019-11-18T16:56:34.253,3.664,97553.578
1574114194389,2019-11-18T16:56:34.389,3.800,97557.047
1574114194524,2019-11-18T16:56:34.524,3.935,97549.328
1574114194660,2019-11-18T16:56:34.660,4.071,97554.430
1574114194796,2019-11-18T16:56:34.796,4.207,97550.148
1574114194931,2019-11-18T16:56:34.931,4.342,97558.797
1574114195067,2019-11-18T16:56:35.067,4.478,97555.734
1574114195202,2019-11-18T16:56:35.202,4.613,97548.844
1574114195338,2019-11-18T16:56:35.338,4.749,97547.539
1574114195475,2019-11-18T16:56:35.475,4.886,97551.125
1574114195609,2019-11-18T16:56:35.609,5.020,97552.273
1574114195746,2019-11-18T16:56:35.746,5.157,97552.273
1574114195882,2019-11-18T16:56:35.882,5.293,97555.734
1574114196017,2019-11-18T16:56:36.017,5.428,97555.734
1574114196153,2019-11-18T16:56:36.153,5.564,97551.453
1574114196288,2019-11-18T16:56:36.288,5.699,97558.344
1574114196424,2019-11-18T16:56:36.424,5.835,97554.430
1574114196560,2019-11-18T16:56:36.560,5.971,97549.203
1574114196695,2019-11-18T16:56:36.695,6.106,97555.734
1574114196831,2019-11-18T16:56:36.831,6.242,97548.844
1574114196967,2019-11-18T16:56:36.967,6.378,97555.734
1574114197102,2019-11-18T16:56:37.102,6.513,97550.969
1574114197238,2019-11-18T16:56:37.238,6.649,97557.047
1574114197374,2019-11-18T16:56:37.374,6.785,97557.047
1574114197509,2019-11-18T16:56:37.509,6.920,97553.125
1574114197645,2019-11-18T16:56:37.645,7.056,97551.820
1574114197782,2019-11-18T16:56:37.782,7.193,97550.641
1574114197916,2019-11-18T16:56:37.916,7.327,97552.273
1574114198053,2019-11-18T16:56:38.053,7.464,97550.641
1574114198189,2019-11-18T16:56:38.189,7.600,97555.367
1574114198324,2019-11-18T16:56:38.324,7.735,97559.648
1574114198460,2019-11-18T16:56:38.460,7.871,97554.063
1574114198595,2019-11-18T16:56:38.595,8.006,97557.492
1574114198731,2019-11-18T16:56:38.731,8.142,97557.984
1574114198867,2019-11-18T16:56:38.867,8.278,97555.734
1574114199002,2019-11-18T16:56:39.002,8.413,97556.672
1574114199138,2019-11-18T16:56:39.138,8.549,97553.125
1574114199274,2019-11-18T16:56:39.274,8.685,97557.492
1574114199409,2019-11-18T16:56:39.409,8.820,97555.734
1574114199545,2019-11-18T16:56:39.545,8.956,97554.430
1574114199682,2019-11-18T16:56:39.682,9.093,97558.797
1574114199816,2019-11-18T16:56:39.816,9.227,97549.203
1574114199953,2019-11-18T16:56:39.953,9.364,97553.125
1574114200089,2019-11-18T16:56:40.089,9.500,97554.430
1574114200224,2019-11-18T16:56:40.224,9.635,97551.820
1574114200360,2019-11-18T16:56:40.360,9.771,97548.359
1574114200495,2019-11-18T16:56:40.495,9.906,97550.516
1574114200631,2019-11-18T16:56:40.631,10.042,97554.883
1574114200767,2019-11-18T16:56:40.767,10.178,97554.883
1574114200902,2019-11-18T16:56:40.902,10.313,97552.273
1574114201038,2019-11-18T16:56:41.038,10.449,97554.430
1574114201174,2019-11-18T16:56:41.174,10.585,97553.125
1574114201309,2019-11-18T16:56:41.309,10.720,97557.492
1574114201445,2019-11-18T16:56:41.445,10.856,97550.969
1574114201580,2019-11-18T16:56:41.580,10.991,97554.883
1574114201716,2019-11-18T16:56:41.716,11.127,97553.125
1574114201852,2019-11-18T16:56:41.852,11.263,97555.734
1574114201987,2019-11-18T16:56:41.987,11.398,97553.453
1574114202123,2019-11-18T16:56:42.123,11.534,97558.344
1574114202260,2019-11-18T16:56:42.260,11.671,97557.047
1574114202394,2019-11-18T16:56:42.394,11.805,97559.156
1574114202531,2019-11-18T16:56:42.531,11.942,97560.109
1574114202665,2019-11-18T16:56:42.665,12.076,97557.859
1574114202802,2019-11-18T16:56:42.802,12.213,97557.492
1574114202938,2019-11-18T16:56:42.938,12.349,97556.188
1574114203073,2019-11-18T16:56:43.073,12.484,97554.430
1574114203209,2019-11-18T16:56:43.209,12.620,97553.242
1574114203345,2019-11-18T16:56:43.345,12.756,97556.188
1574114203480,2019-11-18T16:56:43.480,12.891,97557.047
1574114203616,2019-11-18T16:56:43.616,13.027,97559.281
1574114203752,2019-11-18T16:56:43.752,13.163,97557.984
1574114203887,2019-11-18T16:56:43.887,13.298,97558.797
1574114204023,2019-11-18T16:56:44.023,13.434,97559.766
1574114204158,2019-11-18T16:56:44.158,13.569,97556.672
1574114204294,2019-11-18T16:56:44.294,13.705,97553.578
1574114204431,2019-11-18T16:56:44.431,13.842,97554.547
1574114204567,2019-11-18T16:56:44.567,13.978,97551.578
1574114204702,2019-11-18T16:56:44.702,14.113,97557.641
1574114204838,2019-11-18T16:56:44.838,14.249,97553.242
1574114204973,2019-11-18T16:56:44.973,14.384,97552.422
1574114205109,2019-11-18T16:56:45.109,14.520,97553.734
1574114205245,2019-11-18T16:56:45.245,14.656,97553.734
1574114205380,2019-11-18T16:56:45.380,14.791,97555.484
1574114205516,2019-11-18T16:56:45.516,14.927,97555.977
1574114205652,2019-11-18T16:56:45.652,15.063,97560.250
1574114205787,2019-11-18T16:56:45.787,15.198,97560.250
1574114205923,2019-11-18T16:56:45.923,15.334,97556.344
1574114206059,2019-11-18T16:56:46.059,15.470,97554.188
1574114206194,2019-11-18T16:56:46.194,15.605,97555.484
1574114206330,2019-11-18T16:56:46.330,15.741,97559.891
1574114206465,2019-11-18T16:56:46.465,15.876,97553.734
1574114206601,2019-11-18T16:56:46.601,16.012,97556.797
1574114206738,2019-11-18T16:56:46.738,16.149,97555.977
1574114206872,2019-11-18T16:56:46.872,16.283,97552.063
1574114207009,2019-11-18T16:56:47.009,16.420,97558.586
1574114207145,2019-11-18T16:56:47.145,16.556,97554.672
1574114207280,2019-11-18T16:56:47.280,16.691,97557.281
1574114207416,2019-11-18T16:56:47.416,16.827,97553.359
1574114207551,2019-11-18T16:56:47.551,16.962,97556.797
1574114207687,2019-11-18T16:56:47.687,17.098,97551.234
1574114207823,2019-11-18T16:56:47.823,17.234,97558.586
1574114207958,2019-11-18T16:56:47.958,17.369,97559.078
1574114208094,2019-11-18T16:56:48.094,17.505,97560.375
1574114208230,2019-11-18T16:56:48.230,17.641,97554.305
1574114208365,2019-11-18T16:56:48.365,17.776,97550.875
1574114208501,2019-11-18T16:56:48.501,17.912,97556.461
1574114208636,2019-11-18T16:56:48.636,18.047,97555.281
1574114208772,2019-11-18T16:56:48.772,18.183,97556.922
1574114208909,2019-11-18T16:56:48.909,18.320,97554.305
1574114209043,2019-11-18T16:56:49.043,18.454,97554.797
1574114209180,2019-11-18T16:56:49.180,18.591,97553.484
1574114209316,2019-11-18T16:56:49.316,18.727,97552.672
1574114209451,2019-11-18T16:56:49.451,18.862,97553.000
1574114209587,2019-11-18T16:56:49.587,18.998,97548.875
1574114209722,2019-11-18T16:56:49.722,19.133,97552.789
1574114209858,2019-11-18T16:56:49.858,19.269,97554.797
1574114209994,2019-11-18T16:56:49.994,19.405,97553.156
1574114210129,2019-11-18T16:56:50.129,19.540,97555.281
1574114210265,2019-11-18T16:56:50.265,19.676,97551.484
1574114210401,2019-11-18T16:56:50.401,19.812,97550.664
1574114210536,2019-11-18T16:56:50.536,19.947,97550.547
1574114210672,2019-11-18T16:56:50.672,20.083,97553.273
1574114210808,2019-11-18T16:56:50.808,20.219,97550.297
1574114210943,2019-11-18T16:56:50.943,20.354,97551.969
1574114211079,2019-11-18T16:56:51.079,20.490,97553.273
1574114211214,2019-11-18T16:56:51.214,20.625,97553.273
1574114211350,2019-11-18T16:56:51.350,20.761,97552.906
1574114211487,2019-11-18T16:56:51.487,20.898,97553.391
1574114211621,2019-11-18T16:56:51.621,21.032,97554.211
1574114211758,2019-11-18T16:56:51.758,21.169,97552.422
1574114211894,2019-11-18T16:56:51.894,21.305,97549.109
1574114212029,2019-11-18T16:56:52.029,21.440,97546.172
1574114212165,2019-11-18T16:56:52.165,21.576,97546.875
1574114212301,2019-11-18T16:56:52.301,21.712,97549.594
1574114212436,2019-11-18T16:56:52.436,21.847,97548.172
1574114212572,2019-11-18T16:56:52.572,21.983,97550.906
1574114212708,2019-11-18T16:56:52.708,22.119,97553.516
1574114212843,2019-11-18T16:56:52.843,22.254,97548.297
1574114212979,2019-11-18T16:56:52.979,22.390,97546.172
1574114213114,2019-11-18T16:56:53.114,22.525,97547.477
1574114213250,2019-11-18T16:56:53.250,22.661,97551.844
1574114213387,2019-11-18T16:56:53.387,22.798,97551.844
1574114213521,2019-11-18T16:56:53.521,22.932,97550.539
1574114213658,2019-11-18T16:56:53.658,23.069,97550.078
1574114213794,2019-11-18T16:56:53.794,23.205,97550.203
1574114213929,2019-11-18T16:56:53.929,23.340,97548.414
1574114214065,2019-11-18T16:56:54.065,23.476,97547.109
1574114214201,2019-11-18T16:56:54.201,23.612,97554.938
1574114214336,2019-11-18T16:56:54.336,23.747,97551.844
1574114214472,2019-11-18T16:56:54.472,23.883,97552.813
1574114214608,2019-11-18T16:56:54.608,24.019,97548.898
1574114214743,2019-11-18T16:56:54.743,24.154,97549.836
1574114214879,2019-11-18T16:56:54.879,24.290,97550.203
1574114215014,2019-11-18T16:56:55.014,24.425,97554.117
1574114215150,2019-11-18T16:56:55.150,24.561,97545.922
1574114215287,2019-11-18T16:56:55.287,24.698,97550.688
1574114215421,2019-11-18T16:56:55.421,24.832,97556.844
1574114215558,2019-11-18T16:56:55.558,24.969,97549.508
1574114215694,2019-11-18T16:56:55.694,25.105,97547.711
1574114215829,2019-11-18T16:56:55.829,25.240,97554.234
1574114215965,2019-11-18T16:56:55.965,25.376,97552.109
1574114216100,2019-11-18T16:56:56.100,25.511,97549.836
1574114216236,2019-11-18T16:56:56.236,25.647,97550.930
1574114216372,2019-11-18T16:56:56.372,25.783,97558.641
1574114216507,2019-11-18T16:56:56.507,25.918,97556.031
1574114216643,2019-11-18T16:56:56.643,26.054,97556.031
1574114216779,2019-11-18T16:56:56.779,26.190,97549.953
1574114216914,2019-11-18T16:56:56.914,26.325,97555.664
1574114217050,2019-11-18T16:56:57.050,26.461,97555.180
1574114217186,2019-11-18T16:56:57.186,26.597,97553.875
1574114217321,2019-11-18T16:56:57.321,26.732,97553.055
1574114217457,2019-11-18T16:56:57.457,26.868,97555.664
1574114217594,2019-11-18T16:56:57.594,27.005,97552.234
1574114217728,2019-11-18T16:56:57.728,27.139,97555.664
1574114217865,2019-11-18T16:56:57.865,27.276,97555.664
1574114217999,2019-11-18T16:56:57.999,27.410,97556.969
1574114218136,2019-11-18T16:56:58.136,27.547,97556.633
1574114218272,2019-11-18T16:56:58.272,27.683,97551.414
1574114218407,2019-11-18T16:56:58.407,27.818,97555.328
1574114218543,2019-11-18T16:56:58.543,27.954,97551.414
1574114218679,2019-11-18T16:56:58.679,28.090,97555.328
1574114218814,2019-11-18T16:56:58.814,28.225,97550.563
1574114218950,2019-11-18T16:56:58.950,28.361,97553.656
1574114219085,2019-11-18T16:56:59.085,28.496,97551.047
1574114219221,2019-11-18T16:56:59.221,28.632,97552.352
1574114219357,2019-11-18T16:56:59.357,28.768,97554.141
1574114219492,2019-11-18T16:56:59.492,28.903,97555.781
1574114219628,2019-11-18T16:56:59.628,29.039,97552.844
1574114219765,2019-11-18T16:56:59.765,29.176,97550.688
1574114219899,2019-11-18T16:56:59.899,29.310,97554.031
1574114220036,2019-11-18T16:57:00.036,29.447,97561.484
1574114220172,2019-11-18T16:57:00.172,29.583,97550.688
1574114220307,2019-11-18T16:57:00.307,29.718,97551.531
1574114220443,2019-11-18T16:57:00.443,29.854,97558.063
1574114220578,2019-11-18T16:57:00.578,29.989,97553.297
1574114220714,2019-11-18T16:57:00.714,30.125,97551.047
1574114220850,2019-11-18T16:57:00.850,30.261,97550.688
1574114220986,2019-11-18T16:57:00.986,30.397,97552.469
1574114221121,2019-11-18T16:57:01.121,30.532,97552.469
1574114221257,2019-11-18T16:57:01.257,30.668,97553.781
1574114221392,2019-11-18T16:57:01.392,30.803,97550.688
1574114221528,2019-11-18T16:57:01.528,30.939,97552.953
1574114221664,2019-11-18T16:57:01.664,31.075,97551.656
1574114221799,2019-11-18T16:57:01.799,31.210,97551.656
1574114221935,2019-11-18T16:57:01.935,31.346,97551.656
1574114222072,2019-11-18T16:57:02.072,31.483,97559.484
1574114222206,2019-11-18T16:57:02.206,31.617,97558.656
1574114222343,2019-11-18T16:57:02.343,31.754,97552.953
1574114222477,2019-11-18T16:57:02.477,31.888,97552.594
1574114222614,2019-11-18T16:57:02.614,32.025,97555.688
1574114222750,2019-11-18T16:57:02.750,32.161,97556.500
1574114222885,2019-11-18T16:57:02.885,32.296,97561.727
1574114223021,2019-11-18T16:57:03.021,32.432,97558.297
1574114223157,2019-11-18T16:57:03.157,32.568,97558.781
1574114223292,2019-11-18T16:57:03.292,32.703,97548.680
1574114223428,2019-11-18T16:57:03.428,32.839,97552.711
1574114223563,2019-11-18T16:57:03.563,32.974,97555.320
1574114223699,2019-11-18T16:57:03.699,33.110,97555.813
1574114223835,2019-11-18T16:57:03.835,33.246,97557.109
1574114223970,2019-11-18T16:57:03.970,33.381,97557.938
1574114224106,2019-11-18T16:57:04.106,33.517,97554.500
1574114224243,2019-11-18T16:57:04.243,33.654,97550.250
1574114224377,2019-11-18T16:57:04.377,33.788,97558.078
1574114224514,2019-11-18T16:57:04.514,33.925,97554.172
1574114224648,2019-11-18T16:57:04.648,34.059,97558.898
1574114224785,2019-11-18T16:57:04.785,34.196,97558.414
1574114224921,2019-11-18T16:57:04.921,34.332,97554.625
1574114225056,2019-11-18T16:57:05.056,34.467,97554.625
1574114225192,2019-11-18T16:57:05.192,34.603,97555.109
1574114225328,2019-11-18T16:57:05.328,34.739,97553.313
1574114225463,2019-11-18T16:57:05.463,34.874,97555.109
1574114225599,2019-11-18T16:57:05.599,35.010,97555.922
1574114225735,2019-11-18T16:57:05.735,35.146,97554.289
1574114225870,2019-11-18T16:57:05.870,35.281,97556.414
1574114226006,2019-11-18T16:57:06.006,35.417,97556.047
1574114226141,2019-11-18T16:57:06.141,35.552,97552.133
1574114226277,2019-11-18T16:57:06.277,35.688,97552.609
1574114226413,2019-11-18T16:57:06.413,35.824,97550.828
1574114226548,2019-11-18T16:57:06.548,35.959,97555.227
1574114226684,2019-11-18T16:57:06.684,36.095,97553.922
1574114226821,2019-11-18T16:57:06.821,36.232,97552.133
1574114226955,2019-11-18T16:57:06.955,36.366,97553.102
1574114227092,2019-11-18T16:57:07.092,36.503,97554.891
1574114227226,2019-11-18T16:57:07.226,36.637,97559.625
1574114227363,2019-11-18T16:57:07.363,36.774,97557.500
1574114227499,2019-11-18T16:57:07.499,36.910,97561.867
1574114227634,2019-11-18T16:57:07.634,37.045,97554.891
1574114227770,2019-11-18T16:57:07.770,37.181,97559.258
1574114227906,2019-11-18T16:57:07.906,37.317,97550.125
1574114228041,2019-11-18T16:57:08.041,37.452,97555.828
1574114228177,2019-11-18T16:57:08.177,37.588,97556.313
1574114228313,2019-11-18T16:57:08.313,37.724,97555.008
1574114228448,2019-11-18T16:57:08.448,37.859,97557.133
1574114228584,2019-11-18T16:57:08.584,37.995,97552.852
1574114228719,2019-11-18T16:57:08.719,38.130,97556.766
1574114228855,2019-11-18T16:57:08.855,38.266,97553.703
1574114228992,2019-11-18T16:57:08.992,38.403,97551.094
1574114229126,2019-11-18T16:57:09.126,38.537,97554.641
1574114229263,2019-11-18T16:57:09.263,38.674,97557.250
1574114229399,2019-11-18T16:57:09.399,38.810,97555.609
1574114229534,2019-11-18T16:57:09.534,38.945,97551.219
1574114229670,2019-11-18T16:57:09.670,39.081,97553.828
1574114229805,2019-11-18T16:57:09.805,39.216,97558.078
1574114229941,2019-11-18T16:57:09.941,39.352,97550.398
1574114230077,2019-11-18T16:57:10.077,39.488,97553.000
