epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574104596725,2019-11-18T14:16:36.725,0.000,0.000031812,0.000036625,-0.000001875
1574104596775,2019-11-18T14:16:36.775,0.050,0.000030750,0.000035500,-0.000002625
1574104596825,2019-11-18T14:16:36.825,0.100,0.000031500,0.000035875,-0.000002250
1574104596875,2019-11-18T14:16:36.875,0.150,0.000031125,0.000036250,-0.000004188
1574104596925,2019-11-18T14:16:36.925,0.200,0.000031500,0.000036250,-0.000003000
1574104596975,2019-11-18T14:16:36.975,0.250,0.000031125,0.000034812,-0.000003812
1574104597025,2019-11-18T14:16:37.025,0.300,0.000030000,0.000034812,-0.000004563
1574104597075,2019-11-18T14:16:37.075,0.350,0.000030375,0.000036938,-0.000003375
1574104597125,2019-11-18T14:16:37.125,0.400,0.000030375,0.000034812,-0.000003812
1574104597175,2019-11-18T14:16:37.175,0.450,0.000030000,0.000036250,-0.000003812
1574104597225,2019-11-18T14:16:37.225,0.500,0.000030375,0.000034812,-0.000004563
1574104597275,2019-11-18T14:16:37.275,0.550,0.000030000,0.000034063,-0.000004563
1574104597325,2019-11-18T14:16:37.325,0.600,0.000028562,0.000035500,-0.000004563
1574104597375,2019-11-18T14:16:37.375,0.650,0.000029312,0.000034812,-0.000004937
1574104597425,2019-11-18T14:16:37.425,0.700,0.000029688,0.000034438,-0.000005688
1574104597475,2019-11-18T14:16:37.475,0.750,0.000029312,0.000034438,-0.000004937
1574104597525,2019-11-18T14:16:37.525,0.800,0.000029312,0.000033375,-0.000005688
1574104597575,2019-11-18T14:16:37.575,0.850,0.000028187,0.000033000,-0.000005688
1574104597625,2019-11-18T14:16:37.625,0.900,0.000027500,0.000033000,-0.000006062
1574104597675,2019-11-18T14:16:37.675,0.950,0.000028562,0.000033000,-0.000006062
1574104597725,2019-11-18T14:16:37.725,1.000,0.000028187,0.000032625,-0.000006437
1574104597775,2019-11-18T14:16:37.775,1.050,0.000027500,0.000034063,-0.000006062
1574104597825,2019-11-18T14:16:37.825,1.100,0.000027875,0.000033375,-0.000007188
1574104597875,2019-11-18T14:16:37.875,1.150,0.000027125,0.000033687,-0.000007625
1574104597925,2019-11-18T14:16:37.925,1.200,0.000028187,0.000032625,-0.000008750
1574104597975,2019-11-18T14:16:37.975,1.250,0.000027125,0.000033375,-0.000009500
1574104598025,2019-11-18T14:16:38.025,1.300,0.000026750,0.000033000,-0.000009125
1574104598075,2019-11-18T14:16:38.075,1.350,0.000028187,0.000034438,-0.000008750
1574104598125,2019-11-18T14:16:38.125,1.400,0.000027500,0.000033687,-0.000008000
1574104598175,2019-11-18T14:16:38.175,1.450,0.000029312,0.000033375,-0.000008750
1574104598225,2019-11-18T14:16:38.225,1.500,0.000027500,0.000034438,-0.000008000
1574104598275,2019-11-18T14:16:38.275,1.550,0.000029312,0.000035125,-0.000008750
1574104598325,2019-11-18T14:16:38.325,1.600,0.000029312,0.000034438,-0.000009125
1574104598375,2019-11-18T14:16:38.375,1.650,0.000028938,0.000035500,-0.000008000
1574104598425,2019-11-18T14:16:38.425,1.700,0.000027875,0.000036625,-0.000008375
1574104598475,2019-11-18T14:16:38.475,1.750,0.000028187,0.000035500,-0.000008000
1574104598525,2019-11-18T14:16:38.525,1.800,0.000030000,0.000036625,-0.000009125
1574104598575,2019-11-18T14:16:38.575,1.850,0.000029312,0.000036625,-0.000007188
1574104598625,2019-11-18T14:16:38.625,1.900,0.000030375,0.000037687,-0.000007188
