epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574106367721,2019-11-18T14:46:07.721,0.000,97505.836
1574106367856,2019-11-18T14:46:07.856,0.135,97512.734
1574106367992,2019-11-18T14:46:07.992,0.271,97509.297
1574106368127,2019-11-18T14:46:08.127,0.406,97512.734
1574106368263,2019-11-18T14:46:08.263,0.542,97507.516
1574106368399,2019-11-18T14:46:08.399,0.678,97510.125
1574106368534,2019-11-18T14:46:08.534,0.813,97510.125
1574106368670,2019-11-18T14:46:08.670,0.949,97510.125
1574106368807,2019-11-18T14:46:08.807,1.086,97509.641
1574106368941,2019-11-18T14:46:08.941,1.220,97504.078
1574106369078,2019-11-18T14:46:09.078,1.357,97505.391
1574106369212,2019-11-18T14:46:09.212,1.491,97506.203
1574106369349,2019-11-18T14:46:09.349,1.628,97508.328
1574106369485,2019-11-18T14:46:09.485,1.764,97507.023
1574106369620,2019-11-18T14:46:09.620,1.899,97510.125
1574106369756,2019-11-18T14:46:09.756,2.035,97511.422
1574106369892,2019-11-18T14:46:09.892,2.171,97514.039
1574106370027,2019-11-18T14:46:10.027,2.306,97508.813
1574106370163,2019-11-18T14:46:10.163,2.442,97508.453
1574106370299,2019-11-18T14:46:10.299,2.578,97505.391
1574106370434,2019-11-18T14:46:10.434,2.713,97504.531
1574106370570,2019-11-18T14:46:10.570,2.849,97503.719
1574106370705,2019-11-18T14:46:10.705,2.984,97502.898
1574106370841,2019-11-18T14:46:10.841,3.120,97502.898
1574106370977,2019-11-18T14:46:10.977,3.256,97509.422
1574106371112,2019-11-18T14:46:11.112,3.391,97503.844
1574106371248,2019-11-18T14:46:11.248,3.527,97500.891
1574106371385,2019-11-18T14:46:11.385,3.664,97506.125
1574106371519,2019-11-18T14:46:11.519,3.798,97504.453
1574106371656,2019-11-18T14:46:11.656,3.935,97503.633
1574106371792,2019-11-18T14:46:11.792,4.071,97502.813
1574106371927,2019-11-18T14:46:11.927,4.206,97502.086
1574106372063,2019-11-18T14:46:12.063,4.342,97504.695
1574106372198,2019-11-18T14:46:12.198,4.477,97508.609
1574106372334,2019-11-18T14:46:12.334,4.613,97506.977
1574106372470,2019-11-18T14:46:12.470,4.749,97510.891
1574106372605,2019-11-18T14:46:12.605,4.884,97507.461
1574106372741,2019-11-18T14:46:12.741,5.020,97504.484
1574106372876,2019-11-18T14:46:12.876,5.155,97505.305
1574106373012,2019-11-18T14:46:13.012,5.291,97507.102
1574106373148,2019-11-18T14:46:13.148,5.427,97505.797
1574106373283,2019-11-18T14:46:13.283,5.562,97504.977
1574106373419,2019-11-18T14:46:13.419,5.698,97506.281
1574106373556,2019-11-18T14:46:13.556,5.835,97506.734
1574106373690,2019-11-18T14:46:13.690,5.969,97507.219
1574106373827,2019-11-18T14:46:13.827,6.106,97502.813
1574106373961,2019-11-18T14:46:13.961,6.240,97502.000
1574106374098,2019-11-18T14:46:14.098,6.377,97507.219
1574106374234,2019-11-18T14:46:14.234,6.513,97503.305
1574106374369,2019-11-18T14:46:14.369,6.648,97502.969
1574106374505,2019-11-18T14:46:14.505,6.784,97502.484
1574106374641,2019-11-18T14:46:14.641,6.920,97506.406
1574106374776,2019-11-18T14:46:14.776,7.055,97501.672
1574106374912,2019-11-18T14:46:14.912,7.191,97503.422
1574106375047,2019-11-18T14:46:15.047,7.326,97502.969
1574106375183,2019-11-18T14:46:15.183,7.462,97505.578
1574106375319,2019-11-18T14:46:15.319,7.598,97503.914
1574106375454,2019-11-18T14:46:15.454,7.733,97508.531
1574106375590,2019-11-18T14:46:15.590,7.869,97506.891
1574106375727,2019-11-18T14:46:15.727,8.006,97509.953
1574106375861,2019-11-18T14:46:15.861,8.140,97506.523
1574106375998,2019-11-18T14:46:15.998,8.277,97504.406
1574106376132,2019-11-18T14:46:16.132,8.411,97505.219
1574106376269,2019-11-18T14:46:16.269,8.548,97505.219
1574106376405,2019-11-18T14:46:16.405,8.684,97503.547
1574106376540,2019-11-18T14:46:16.540,8.819,97507.953
1574106376676,2019-11-18T14:46:16.676,8.955,97498.813
1574106376812,2019-11-18T14:46:16.812,9.091,97499.789
1574106376947,2019-11-18T14:46:16.947,9.226,97503.703
1574106377083,2019-11-18T14:46:17.083,9.362,97495.508
1574106377219,2019-11-18T14:46:17.219,9.498,97507.750
1574106377354,2019-11-18T14:46:17.354,9.633,97508.195
1574106377490,2019-11-18T14:46:17.490,9.769,97500.031
1574106377625,2019-11-18T14:46:17.625,9.904,97500.516
1574106377761,2019-11-18T14:46:17.761,10.040,97496.727
1574106377897,2019-11-18T14:46:17.897,10.176,97502.281
1574106378032,2019-11-18T14:46:18.032,10.311,97507.625
1574106378168,2019-11-18T14:46:18.168,10.447,97507.172
1574106378305,2019-11-18T14:46:18.305,10.584,97507.297
1574106378441,2019-11-18T14:46:18.441,10.720,97502.078
1574106378576,2019-11-18T14:46:18.576,10.855,97501.250
1574106378712,2019-11-18T14:46:18.712,10.991,97505.172
1574106378847,2019-11-18T14:46:18.847,11.126,97504.313
1574106378983,2019-11-18T14:46:18.983,11.262,97508.719
1574106379118,2019-11-18T14:46:19.118,11.397,97510.969
1574106379254,2019-11-18T14:46:19.254,11.533,97501.008
1574106379390,2019-11-18T14:46:19.390,11.669,97504.922
1574106379526,2019-11-18T14:46:19.526,11.805,97510.633
1574106379661,2019-11-18T14:46:19.661,11.940,97511.453
1574106379797,2019-11-18T14:46:19.797,12.076,97505.047
1574106379932,2019-11-18T14:46:19.932,12.211,97505.531
1574106380068,2019-11-18T14:46:20.068,12.347,97511.578
1574106380205,2019-11-18T14:46:20.205,12.484,97508.633
1574106380339,2019-11-18T14:46:20.339,12.618,97507.656
1574106380476,2019-11-18T14:46:20.476,12.755,97506.477
1574106380612,2019-11-18T14:46:20.612,12.891,97504.719
1574106380747,2019-11-18T14:46:20.747,13.026,97509.570
1574106380883,2019-11-18T14:46:20.883,13.162,97504.844
1574106381019,2019-11-18T14:46:21.019,13.298,97510.063
1574106381154,2019-11-18T14:46:21.154,13.433,97502.680
1574106381290,2019-11-18T14:46:21.290,13.569,97504.953
1574106381425,2019-11-18T14:46:21.425,13.704,97504.953
1574106381561,2019-11-18T14:46:21.561,13.840,97507.906
1574106381697,2019-11-18T14:46:21.697,13.976,97501.859
1574106381832,2019-11-18T14:46:21.832,14.111,97506.266
1574106381968,2019-11-18T14:46:21.968,14.247,97504.469
1574106382104,2019-11-18T14:46:22.104,14.383,97504.469
1574106382239,2019-11-18T14:46:22.239,14.518,97504.953
1574106382375,2019-11-18T14:46:22.375,14.654,97501.984
1574106382510,2019-11-18T14:46:22.510,14.789,97505.438
1574106382646,2019-11-18T14:46:22.646,14.925,97498.555
1574106382783,2019-11-18T14:46:22.783,15.062,97506.750
1574106382919,2019-11-18T14:46:22.919,15.198,97502.836
1574106383054,2019-11-18T14:46:23.054,15.333,97510.664
1574106383190,2019-11-18T14:46:23.190,15.469,97505.078
1574106383325,2019-11-18T14:46:23.325,15.604,97504.594
1574106383461,2019-11-18T14:46:23.461,15.740,97506.266
1574106383597,2019-11-18T14:46:23.597,15.876,97504.953
1574106383732,2019-11-18T14:46:23.732,16.011,97505.898
1574106383868,2019-11-18T14:46:23.868,16.147,97502.836
1574106384004,2019-11-18T14:46:24.004,16.283,97505.438
1574106384139,2019-11-18T14:46:24.139,16.418,97501.164
1574106384275,2019-11-18T14:46:24.275,16.554,97509.359
1574106384410,2019-11-18T14:46:24.410,16.689,97500.672
1574106384546,2019-11-18T14:46:24.546,16.825,97502.469
1574106384683,2019-11-18T14:46:24.683,16.962,97499.859
1574106384817,2019-11-18T14:46:24.817,17.096,97505.898
1574106384954,2019-11-18T14:46:24.954,17.233,97505.563
1574106385090,2019-11-18T14:46:25.090,17.369,97507.813
1574106385225,2019-11-18T14:46:25.225,17.504,97506.508
1574106385361,2019-11-18T14:46:25.361,17.640,97500.469
1574106385497,2019-11-18T14:46:25.497,17.776,97501.773
1574106385632,2019-11-18T14:46:25.632,17.911,97505.203
1574106385768,2019-11-18T14:46:25.768,18.047,97505.688
1574106385904,2019-11-18T14:46:25.904,18.183,97504.500
1574106386039,2019-11-18T14:46:26.039,18.318,97501.531
1574106386175,2019-11-18T14:46:26.175,18.454,97508.906
1574106386310,2019-11-18T14:46:26.310,18.589,97504.500
1574106386446,2019-11-18T14:46:26.446,18.725,97503.688
1574106386581,2019-11-18T14:46:26.581,18.860,97504.992
1574106386717,2019-11-18T14:46:26.717,18.996,97503.313
1574106386853,2019-11-18T14:46:26.853,19.132,97504.625
1574106386988,2019-11-18T14:46:26.988,19.267,97506.297
1574106387124,2019-11-18T14:46:27.124,19.403,97508.906
1574106387261,2019-11-18T14:46:27.261,19.540,97510.203
1574106387395,2019-11-18T14:46:27.395,19.674,97508.055
1574106387532,2019-11-18T14:46:27.532,19.811,97507.594
1574106387668,2019-11-18T14:46:27.668,19.947,97500.711
1574106387803,2019-11-18T14:46:27.803,20.082,97508.906
1574106387939,2019-11-18T14:46:27.939,20.218,97507.234
1574106388075,2019-11-18T14:46:28.075,20.354,97496.797
1574106388210,2019-11-18T14:46:28.210,20.489,97510.453
1574106388346,2019-11-18T14:46:28.346,20.625,97505.234
1574106388481,2019-11-18T14:46:28.481,20.760,97499.078
1574106388617,2019-11-18T14:46:28.617,20.896,97507.023
1574106388753,2019-11-18T14:46:28.753,21.032,97495.734
1574106388888,2019-11-18T14:46:28.888,21.167,97493.969
1574106389024,2019-11-18T14:46:29.024,21.303,97500.953
1574106389161,2019-11-18T14:46:29.161,21.440,97498.828
1574106389295,2019-11-18T14:46:29.295,21.574,97500.133
1574106389432,2019-11-18T14:46:29.432,21.711,97509.750
1574106389568,2019-11-18T14:46:29.568,21.847,97503.234
1574106389703,2019-11-18T14:46:29.703,21.982,97509.750
1574106389839,2019-11-18T14:46:29.839,22.118,97503.234
1574106389974,2019-11-18T14:46:29.974,22.253,97510.234
1574106390110,2019-11-18T14:46:30.110,22.389,97505.953
1574106390246,2019-11-18T14:46:30.246,22.525,97509.266
1574106390381,2019-11-18T14:46:30.381,22.660,97505.477
1574106390517,2019-11-18T14:46:30.517,22.796,97507.266
1574106390653,2019-11-18T14:46:30.653,22.932,97502.406
1574106390788,2019-11-18T14:46:30.788,23.067,97505.477
1574106390924,2019-11-18T14:46:30.924,23.203,97506.781
1574106391059,2019-11-18T14:46:31.059,23.338,97500.250
1574106391195,2019-11-18T14:46:31.195,23.474,97502.406
1574106391331,2019-11-18T14:46:31.331,23.610,97498.953
1574106391466,2019-11-18T14:46:31.466,23.745,97508.078
1574106391602,2019-11-18T14:46:31.602,23.881,97508.078
1574106391739,2019-11-18T14:46:31.739,24.018,97506.781
1574106391873,2019-11-18T14:46:31.873,24.152,97505.016
1574106392010,2019-11-18T14:46:32.010,24.289,97505.141
1574106392144,2019-11-18T14:46:32.144,24.423,97506.445
1574106392281,2019-11-18T14:46:32.281,24.560,97501.227
1574106392417,2019-11-18T14:46:32.417,24.696,97496.461
1574106392552,2019-11-18T14:46:32.552,24.831,97498.617
1574106392688,2019-11-18T14:46:32.688,24.967,97505.953
1574106392824,2019-11-18T14:46:32.824,25.103,97505.141
1574106392959,2019-11-18T14:46:32.959,25.238,97501.680
1574106393095,2019-11-18T14:46:33.095,25.374,97502.984
1574106393230,2019-11-18T14:46:33.230,25.509,97502.164
1574106393366,2019-11-18T14:46:33.366,25.645,97503.141
1574106393502,2019-11-18T14:46:33.502,25.781,97503.961
1574106393637,2019-11-18T14:46:33.637,25.916,97503.141
1574106393773,2019-11-18T14:46:33.773,26.052,97502.656
1574106393910,2019-11-18T14:46:33.910,26.189,97509.664
1574106394044,2019-11-18T14:46:34.044,26.323,97504.898
1574106394181,2019-11-18T14:46:34.181,26.460,97505.875
1574106394315,2019-11-18T14:46:34.315,26.594,97505.383
1574106394452,2019-11-18T14:46:34.452,26.731,97500.648
1574106394588,2019-11-18T14:46:34.588,26.867,97502.406
1574106394723,2019-11-18T14:46:34.723,27.002,97505.992
1574106394859,2019-11-18T14:46:34.859,27.138,97511.547
1574106394995,2019-11-18T14:46:34.995,27.274,97505.500
1574106395130,2019-11-18T14:46:35.130,27.409,97508.109
1574106395266,2019-11-18T14:46:35.266,27.545,97503.867
1574106395402,2019-11-18T14:46:35.402,27.681,97501.594
1574106395537,2019-11-18T14:46:35.537,27.816,97501.594
1574106395673,2019-11-18T14:46:35.673,27.952,97501.258
1574106395810,2019-11-18T14:46:35.810,28.089,97504.688
1574106395944,2019-11-18T14:46:35.944,28.223,97508.930
1574106396081,2019-11-18T14:46:36.081,28.360,97504.688
1574106396217,2019-11-18T14:46:36.217,28.496,97505.992
1574106396352,2019-11-18T14:46:36.352,28.631,97508.109
1574106396488,2019-11-18T14:46:36.488,28.767,97510.234
1574106396623,2019-11-18T14:46:36.623,28.902,97509.422
1574106396759,2019-11-18T14:46:36.759,29.038,97509.297
1574106396895,2019-11-18T14:46:36.895,29.174,97506.320
1574106397030,2019-11-18T14:46:37.030,29.309,97510.234
1574106397166,2019-11-18T14:46:37.166,29.445,97511.086
1574106397302,2019-11-18T14:46:37.302,29.581,97508.109
1574106397437,2019-11-18T14:46:37.437,29.716,97505.992
1574106397573,2019-11-18T14:46:37.573,29.852,97502.078
1574106397709,2019-11-18T14:46:37.709,29.988,97509.906
1574106397844,2019-11-18T14:46:37.844,30.123,97499.469
1574106397980,2019-11-18T14:46:37.980,30.259,97505.992
1574106398115,2019-11-18T14:46:38.115,30.394,97509.906
1574106398251,2019-11-18T14:46:38.251,30.530,97505.172
1574106398388,2019-11-18T14:46:38.388,30.667,97509.539
1574106398522,2019-11-18T14:46:38.522,30.801,97509.539
1574106398659,2019-11-18T14:46:38.659,30.938,97503.500
1574106398795,2019-11-18T14:46:38.795,31.074,97508.234
1574106398930,2019-11-18T14:46:38.930,31.209,97504.438
1574106399066,2019-11-18T14:46:39.066,31.345,97508.016
1574106399201,2019-11-18T14:46:39.201,31.480,97504.594
1574106399337,2019-11-18T14:46:39.337,31.616,97510.141
1574106399473,2019-11-18T14:46:39.473,31.752,97505.898
1574106399608,2019-11-18T14:46:39.608,31.887,97507.203
1574106399744,2019-11-18T14:46:39.744,32.023,97505.531
1574106399880,2019-11-18T14:46:39.880,32.159,97508.141
1574106400015,2019-11-18T14:46:40.015,32.294,97507.781
1574106400151,2019-11-18T14:46:40.151,32.430,97506.953
1574106400288,2019-11-18T14:46:40.288,32.567,97500.922
1574106400422,2019-11-18T14:46:40.422,32.701,97502.227
1574106400559,2019-11-18T14:46:40.559,32.838,97506.625
1574106400693,2019-11-18T14:46:40.693,32.972,97507.781
1574106400830,2019-11-18T14:46:40.830,33.109,97504.828
1574106400966,2019-11-18T14:46:40.966,33.245,97510.867
1574106401101,2019-11-18T14:46:41.101,33.380,97501.406
1574106401237,2019-11-18T14:46:41.237,33.516,97505.313
1574106401373,2019-11-18T14:46:41.373,33.652,97504.828
1574106401508,2019-11-18T14:46:41.508,33.787,97502.227
1574106401644,2019-11-18T14:46:41.644,33.923,97506.141
1574106401779,2019-11-18T14:46:41.779,34.058,97507.438
1574106401915,2019-11-18T14:46:41.915,34.194,97504.016
1574106402051,2019-11-18T14:46:42.051,34.330,97507.922
1574106402186,2019-11-18T14:46:42.186,34.465,97506.141
1574106402322,2019-11-18T14:46:42.322,34.601,97507.438
1574106402458,2019-11-18T14:46:42.458,34.737,97504.469
1574106402595,2019-11-18T14:46:42.595,34.874,97504.016
1574106402729,2019-11-18T14:46:42.729,35.008,97501.406
1574106402866,2019-11-18T14:46:42.866,35.145,97512.297
1574106403000,2019-11-18T14:46:43.000,35.279,97502.344
1574106403137,2019-11-18T14:46:43.137,35.416,97505.773
1574106403273,2019-11-18T14:46:43.273,35.552,97508.047
1574106403408,2019-11-18T14:46:43.408,35.687,97501.039
1574106403544,2019-11-18T14:46:43.544,35.823,97507.563
1574106403680,2019-11-18T14:46:43.680,35.959,97502.469
1574106403815,2019-11-18T14:46:43.815,36.094,97505.563
1574106403951,2019-11-18T14:46:43.951,36.230,97508.172
1574106404086,2019-11-18T14:46:44.086,36.365,97504.250
1574106404222,2019-11-18T14:46:44.222,36.501,97506.500
1574106404358,2019-11-18T14:46:44.358,36.637,97510.898
1574106404493,2019-11-18T14:46:44.493,36.772,97502.250
1574106404629,2019-11-18T14:46:44.629,36.908,97500.461
1574106404766,2019-11-18T14:46:44.766,37.045,97507.469
1574106404900,2019-11-18T14:46:44.900,37.179,97501.398
1574106405037,2019-11-18T14:46:45.037,37.316,97504.008
1574106405171,2019-11-18T14:46:45.171,37.450,97505.313
1574106405308,2019-11-18T14:46:45.308,37.587,97513.141
1574106405444,2019-11-18T14:46:45.444,37.723,97502.344
1574106405579,2019-11-18T14:46:45.579,37.858,97508.500
1574106405715,2019-11-18T14:46:45.715,37.994,97504.578
1574106405851,2019-11-18T14:46:45.851,38.130,97504.250
1574106405986,2019-11-18T14:46:45.986,38.265,97509.344
1574106406122,2019-11-18T14:46:46.122,38.401,97507.188
1574106406258,2019-11-18T14:46:46.258,38.537,97502.461
1574106406393,2019-11-18T14:46:46.393,38.672,97504.703
1574106406529,2019-11-18T14:46:46.529,38.808,97503.281
1574106406664,2019-11-18T14:46:46.664,38.943,97507.188
1574106406800,2019-11-18T14:46:46.800,39.079,97510.281
1574106406936,2019-11-18T14:46:46.936,39.215,97506.375
1574106407071,2019-11-18T14:46:47.071,39.350,97505.891
1574106407207,2019-11-18T14:46:47.207,39.486,97504.578
1574106407344,2019-11-18T14:46:47.344,39.623,97504.578
1574106407478,2019-11-18T14:46:47.478,39.757,97506.375
1574106407615,2019-11-18T14:46:47.615,39.894,97509.469
1574106407749,2019-11-18T14:46:47.749,40.028,97510.281
1574106407886,2019-11-18T14:46:47.886,40.165,97507.672
1574106408022,2019-11-18T14:46:48.022,40.301,97506.375
1574106408157,2019-11-18T14:46:48.157,40.436,97511.102
1574106408293,2019-11-18T14:46:48.293,40.572,97501.969
1574106408429,2019-11-18T14:46:48.429,40.708,97511.953
1574106408564,2019-11-18T14:46:48.564,40.843,97508.977
1574106408700,2019-11-18T14:46:48.700,40.979,97511.102
1574106408835,2019-11-18T14:46:48.835,41.114,97511.102
1574106408971,2019-11-18T14:46:48.971,41.250,97508.500
1574106409107,2019-11-18T14:46:49.107,41.386,97503.766
1574106409242,2019-11-18T14:46:49.242,41.521,97505.430
1574106409378,2019-11-18T14:46:49.378,41.657,97509.797
1574106409515,2019-11-18T14:46:49.515,41.794,97505.547
1574106409649,2019-11-18T14:46:49.649,41.928,97505.547
1574106409786,2019-11-18T14:46:49.786,42.065,97505.063
1574106409922,2019-11-18T14:46:49.922,42.201,97508.977
1574106410057,2019-11-18T14:46:50.057,42.336,97505.547
1574106410193,2019-11-18T14:46:50.193,42.472,97505.188
1574106410329,2019-11-18T14:46:50.329,42.608,97503.766
1574106410464,2019-11-18T14:46:50.464,42.743,97502.578
1574106410600,2019-11-18T14:46:50.600,42.879,97499.633
