epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574106591785,2019-11-18T14:49:51.785,0.000,-20.244,21.402,2.927
1574106591795,2019-11-18T14:49:51.795,0.010,-20.122,21.402,3.598
1574106591805,2019-11-18T14:49:51.805,0.020,-20.732,19.268,3.963
1574106591815,2019-11-18T14:49:51.815,0.030,-21.585,17.195,5.488
1574106591825,2019-11-18T14:49:51.825,0.040,-21.707,15.366,7.439
1574106591835,2019-11-18T14:49:51.835,0.050,-21.159,13.598,9.451
1574106591845,2019-11-18T14:49:51.845,0.060,-20.915,12.073,11.220
1574106591855,2019-11-18T14:49:51.855,0.070,-20.610,10.732,12.378
1574106591865,2019-11-18T14:49:51.865,0.080,-20.061,9.756,13.049
1574106591875,2019-11-18T14:49:51.875,0.090,-19.634,9.024,13.415
1574106591885,2019-11-18T14:49:51.885,0.100,-19.573,8.598,13.598
1574106591895,2019-11-18T14:49:51.895,0.110,-20.061,8.598,13.293
1574106591905,2019-11-18T14:49:51.905,0.120,-20.793,8.720,13.232
1574106591915,2019-11-18T14:49:51.915,0.130,-21.280,9.207,13.537
1574106591925,2019-11-18T14:49:51.925,0.140,-21.829,9.939,13.963
1574106591935,2019-11-18T14:49:51.935,0.150,-22.317,10.488,14.573
1574106591945,2019-11-18T14:49:51.945,0.160,-22.439,11.098,15.000
1574106591955,2019-11-18T14:49:51.955,0.170,-22.378,11.707,14.573
1574106591965,2019-11-18T14:49:51.965,0.180,-22.622,12.195,13.476
1574106591975,2019-11-18T14:49:51.975,0.190,-22.988,12.561,11.524
1574106591985,2019-11-18T14:49:51.985,0.200,-23.476,13.049,9.085
1574106591995,2019-11-18T14:49:51.995,0.210,-23.963,13.415,6.829
1574106592005,2019-11-18T14:49:52.005,0.220,-24.634,13.720,4.329
1574106592015,2019-11-18T14:49:52.015,0.230,-25.305,13.780,2.195
1574106592025,2019-11-18T14:49:52.025,0.240,-25.610,13.598,0.549
1574106592035,2019-11-18T14:49:52.035,0.250,-25.854,13.476,-0.305
1574106592045,2019-11-18T14:49:52.045,0.260,-26.159,13.415,-0.793
1574106592055,2019-11-18T14:49:52.055,0.270,-26.646,13.293,-1.341
1574106592065,2019-11-18T14:49:52.065,0.280,-27.256,13.476,-1.951
1574106592075,2019-11-18T14:49:52.075,0.290,-28.049,13.720,-2.683
