epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574105456102,2019-11-18T14:30:56.102,0.000,1.098,-0.305,0.000
1574105456112,2019-11-18T14:30:56.112,0.010,0.793,-0.488,0.122
1574105456122,2019-11-18T14:30:56.122,0.020,0.732,-0.854,-0.061
1574105456132,2019-11-18T14:30:56.132,0.030,0.549,-0.732,-0.183
1574105456142,2019-11-18T14:30:56.142,0.040,-0.061,-0.549,-0.183
1574105456152,2019-11-18T14:30:56.152,0.050,-0.549,-0.244,-0.122
1574105456162,2019-11-18T14:30:56.162,0.060,-0.610,-0.183,-0.061
1574105456172,2019-11-18T14:30:56.172,0.070,-0.549,-0.244,-0.061
1574105456182,2019-11-18T14:30:56.182,0.080,-0.427,-0.488,-0.244
1574105456192,2019-11-18T14:30:56.192,0.090,-0.122,-0.610,-0.366
1574105456202,2019-11-18T14:30:56.202,0.100,0.244,-0.915,-0.549
1574105456212,2019-11-18T14:30:56.212,0.110,0.427,-0.976,-0.549
1574105456222,2019-11-18T14:30:56.222,0.120,0.427,-0.915,-0.671
1574105456232,2019-11-18T14:30:56.232,0.130,0.549,-0.793,-0.549
1574105456242,2019-11-18T14:30:56.242,0.140,0.427,-0.671,-0.427
1574105456252,2019-11-18T14:30:56.252,0.150,0.366,-0.488,-0.244
1574105456262,2019-11-18T14:30:56.262,0.160,0.305,-0.427,-0.122
1574105456272,2019-11-18T14:30:56.272,0.170,0.305,-0.488,-0.183
1574105456282,2019-11-18T14:30:56.282,0.180,0.366,-0.671,-0.183
1574105456292,2019-11-18T14:30:56.292,0.190,0.122,-0.854,-0.244
1574105456302,2019-11-18T14:30:56.302,0.200,0.061,-0.976,-0.183
1574105456312,2019-11-18T14:30:56.312,0.210,0.183,-1.098,-0.183
1574105456322,2019-11-18T14:30:56.322,0.220,0.061,-1.098,-0.244
1574105456332,2019-11-18T14:30:56.332,0.230,0.000,-1.098,-0.244
1574105456342,2019-11-18T14:30:56.342,0.240,0.000,-1.098,-0.244
1574105456352,2019-11-18T14:30:56.352,0.250,0.122,-0.915,-0.244
1574105456362,2019-11-18T14:30:56.362,0.260,0.061,-0.732,-0.244
1574105456372,2019-11-18T14:30:56.372,0.270,-0.061,-0.549,-0.305
1574105456382,2019-11-18T14:30:56.382,0.280,-0.061,-0.488,-0.244
1574105456392,2019-11-18T14:30:56.392,0.290,0.244,-0.610,-0.061
1574105456402,2019-11-18T14:30:56.402,0.300,0.366,-0.732,0.000
1574105456412,2019-11-18T14:30:56.412,0.310,0.549,-0.915,0.183
1574105456422,2019-11-18T14:30:56.422,0.320,0.305,-0.976,0.427
1574105456432,2019-11-18T14:30:56.432,0.330,-0.366,-0.793,0.366
1574105456442,2019-11-18T14:30:56.442,0.340,-0.244,-0.732,0.427
1574105456452,2019-11-18T14:30:56.452,0.350,-0.244,-0.671,0.305
1574105456462,2019-11-18T14:30:56.462,0.360,-0.244,-0.610,0.244
1574105456472,2019-11-18T14:30:56.472,0.370,0.000,-0.549,0.122
1574105456482,2019-11-18T14:30:56.482,0.380,0.122,-0.610,-0.122
1574105456492,2019-11-18T14:30:56.492,0.390,0.061,-0.549,-0.366
1574105456502,2019-11-18T14:30:56.502,0.400,0.061,-0.732,-0.488
1574105456512,2019-11-18T14:30:56.512,0.410,0.183,-0.854,-0.671
1574105456522,2019-11-18T14:30:56.522,0.420,0.183,-0.915,-0.610
1574105456532,2019-11-18T14:30:56.532,0.430,0.061,-1.037,-0.549
1574105456542,2019-11-18T14:30:56.542,0.440,0.122,-0.915,-0.427
1574105456552,2019-11-18T14:30:56.552,0.450,0.000,-0.793,-0.366
1574105456562,2019-11-18T14:30:56.562,0.460,0.061,-0.671,-0.305
1574105456572,2019-11-18T14:30:56.572,0.470,0.000,-0.671,-0.183
1574105456582,2019-11-18T14:30:56.582,0.480,-0.061,-0.732,-0.183
1574105456592,2019-11-18T14:30:56.592,0.490,0.000,-0.793,-0.244
1574105456602,2019-11-18T14:30:56.602,0.500,-0.061,-0.976,-0.305
1574105456612,2019-11-18T14:30:56.612,0.510,-0.122,-1.159,-0.549
1574105456622,2019-11-18T14:30:56.622,0.520,-0.244,-1.280,-0.854
1574105456632,2019-11-18T14:30:56.632,0.530,-0.183,-1.280,-1.098
1574105456642,2019-11-18T14:30:56.642,0.540,0.122,-1.402,-1.524
1574105456652,2019-11-18T14:30:56.652,0.550,0.305,-1.402,-1.890
1574105456662,2019-11-18T14:30:56.662,0.560,0.610,-1.585,-2.439
1574105456672,2019-11-18T14:30:56.672,0.570,1.037,-2.012,-3.232
1574105456682,2019-11-18T14:30:56.682,0.580,1.402,-2.500,-4.024
1574105456692,2019-11-18T14:30:56.692,0.590,1.341,-2.988,-4.756
1574105456702,2019-11-18T14:30:56.702,0.600,1.341,-3.110,-5.610
1574105456712,2019-11-18T14:30:56.712,0.610,1.341,-3.476,-6.707
1574105456722,2019-11-18T14:30:56.722,0.620,1.280,-3.720,-7.805
1574105456732,2019-11-18T14:30:56.732,0.630,1.707,-4.207,-9.207
1574105456742,2019-11-18T14:30:56.742,0.640,2.439,-5.122,-10.732
1574105456752,2019-11-18T14:30:56.752,0.650,2.134,-6.098,-12.744
1574105456762,2019-11-18T14:30:56.762,0.660,1.402,-6.890,-15.061
