epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574106184885,2019-11-18T14:43:04.885,0.000,0.763,-0.603,-0.169
1574106184895,2019-11-18T14:43:04.895,0.010,0.770,-0.605,-0.165
1574106184905,2019-11-18T14:43:04.905,0.020,0.765,-0.608,-0.169
1574106184915,2019-11-18T14:43:04.915,0.030,0.765,-0.611,-0.168
1574106184925,2019-11-18T14:43:04.925,0.040,0.766,-0.611,-0.168
1574106184935,2019-11-18T14:43:04.935,0.050,0.764,-0.615,-0.167
1574106184945,2019-11-18T14:43:04.945,0.060,0.764,-0.619,-0.168
1574106184955,2019-11-18T14:43:04.955,0.070,0.765,-0.621,-0.171
1574106184965,2019-11-18T14:43:04.965,0.080,0.762,-0.614,-0.173
1574106184975,2019-11-18T14:43:04.975,0.090,0.763,-0.617,-0.173
1574106184985,2019-11-18T14:43:04.985,0.100,0.757,-0.615,-0.179
1574106184995,2019-11-18T14:43:04.995,0.110,0.755,-0.609,-0.180
1574106185005,2019-11-18T14:43:05.005,0.120,0.758,-0.611,-0.181
1574106185015,2019-11-18T14:43:05.015,0.130,0.755,-0.611,-0.183
1574106185025,2019-11-18T14:43:05.025,0.140,0.753,-0.612,-0.184
1574106185035,2019-11-18T14:43:05.035,0.150,0.750,-0.615,-0.188
1574106185045,2019-11-18T14:43:05.045,0.160,0.746,-0.613,-0.188
1574106185055,2019-11-18T14:43:05.055,0.170,0.741,-0.612,-0.196
1574106185065,2019-11-18T14:43:05.065,0.180,0.739,-0.609,-0.197
1574106185075,2019-11-18T14:43:05.075,0.190,0.741,-0.608,-0.199
1574106185085,2019-11-18T14:43:05.085,0.200,0.738,-0.607,-0.201
1574106185095,2019-11-18T14:43:05.095,0.210,0.740,-0.602,-0.207
1574106185105,2019-11-18T14:43:05.105,0.220,0.744,-0.595,-0.210
1574106185115,2019-11-18T14:43:05.115,0.230,0.748,-0.596,-0.210
1574106185125,2019-11-18T14:43:05.125,0.240,0.749,-0.594,-0.213
1574106185135,2019-11-18T14:43:05.135,0.250,0.751,-0.598,-0.216
1574106185145,2019-11-18T14:43:05.145,0.260,0.761,-0.604,-0.217
1574106185155,2019-11-18T14:43:05.155,0.270,0.767,-0.602,-0.222
1574106185165,2019-11-18T14:43:05.165,0.280,0.768,-0.605,-0.224
1574106185175,2019-11-18T14:43:05.175,0.290,0.772,-0.615,-0.223
1574106185185,2019-11-18T14:43:05.185,0.300,0.771,-0.609,-0.225
1574106185195,2019-11-18T14:43:05.195,0.310,0.772,-0.603,-0.229
1574106185205,2019-11-18T14:43:05.205,0.320,0.780,-0.607,-0.230
1574106185215,2019-11-18T14:43:05.215,0.330,0.779,-0.601,-0.230
1574106185225,2019-11-18T14:43:05.225,0.340,0.783,-0.584,-0.230
1574106185235,2019-11-18T14:43:05.235,0.350,0.789,-0.575,-0.231
1574106185245,2019-11-18T14:43:05.245,0.360,0.792,-0.583,-0.233
1574106185255,2019-11-18T14:43:05.255,0.370,0.791,-0.593,-0.237
1574106185265,2019-11-18T14:43:05.265,0.380,0.786,-0.601,-0.240
1574106185275,2019-11-18T14:43:05.275,0.390,0.786,-0.607,-0.242
1574106185285,2019-11-18T14:43:05.285,0.400,0.785,-0.604,-0.245
1574106185295,2019-11-18T14:43:05.295,0.410,0.792,-0.605,-0.242
1574106185305,2019-11-18T14:43:05.305,0.420,0.797,-0.606,-0.245
1574106185315,2019-11-18T14:43:05.315,0.430,0.796,-0.605,-0.248
1574106185325,2019-11-18T14:43:05.325,0.440,0.795,-0.605,-0.246
1574106185335,2019-11-18T14:43:05.335,0.450,0.792,-0.611,-0.244
1574106185345,2019-11-18T14:43:05.345,0.460,0.784,-0.616,-0.244
1574106185355,2019-11-18T14:43:05.355,0.470,0.773,-0.610,-0.240
1574106185365,2019-11-18T14:43:05.365,0.480,0.769,-0.609,-0.239
1574106185375,2019-11-18T14:43:05.375,0.490,0.768,-0.608,-0.238
1574106185385,2019-11-18T14:43:05.385,0.500,0.769,-0.603,-0.235
1574106185395,2019-11-18T14:43:05.395,0.510,0.761,-0.596,-0.235
1574106185405,2019-11-18T14:43:05.405,0.520,0.757,-0.586,-0.235
1574106185415,2019-11-18T14:43:05.415,0.530,0.751,-0.578,-0.236
1574106185425,2019-11-18T14:43:05.425,0.540,0.742,-0.572,-0.239
1574106185435,2019-11-18T14:43:05.435,0.550,0.743,-0.585,-0.245
1574106185445,2019-11-18T14:43:05.445,0.560,0.746,-0.607,-0.252
1574106185455,2019-11-18T14:43:05.455,0.570,0.746,-0.621,-0.259
1574106185465,2019-11-18T14:43:05.465,0.580,0.743,-0.615,-0.264
1574106185475,2019-11-18T14:43:05.475,0.590,0.744,-0.594,-0.265
1574106185485,2019-11-18T14:43:05.485,0.600,0.749,-0.584,-0.266
1574106185495,2019-11-18T14:43:05.495,0.610,0.754,-0.592,-0.262
1574106185505,2019-11-18T14:43:05.505,0.620,0.755,-0.592,-0.258
1574106185515,2019-11-18T14:43:05.515,0.630,0.753,-0.591,-0.255
1574106185525,2019-11-18T14:43:05.525,0.640,0.754,-0.604,-0.253
1574106185535,2019-11-18T14:43:05.535,0.650,0.757,-0.616,-0.249
1574106185545,2019-11-18T14:43:05.545,0.660,0.748,-0.612,-0.248
1574106185555,2019-11-18T14:43:05.555,0.670,0.737,-0.603,-0.251
1574106185565,2019-11-18T14:43:05.565,0.680,0.727,-0.599,-0.255
1574106185575,2019-11-18T14:43:05.575,0.690,0.717,-0.597,-0.252
1574106185585,2019-11-18T14:43:05.585,0.700,0.710,-0.604,-0.247
1574106185595,2019-11-18T14:43:05.595,0.710,0.707,-0.596,-0.246
1574106185605,2019-11-18T14:43:05.605,0.720,0.705,-0.580,-0.237
1574106185615,2019-11-18T14:43:05.615,0.730,0.712,-0.576,-0.237
1574106185625,2019-11-18T14:43:05.625,0.740,0.713,-0.580,-0.238
1574106185635,2019-11-18T14:43:05.635,0.750,0.717,-0.571,-0.238
1574106185645,2019-11-18T14:43:05.645,0.760,0.713,-0.569,-0.242
1574106185655,2019-11-18T14:43:05.655,0.770,0.706,-0.583,-0.256
1574106185665,2019-11-18T14:43:05.665,0.780,0.698,-0.587,-0.271
1574106185675,2019-11-18T14:43:05.675,0.790,0.694,-0.608,-0.278
1574106185685,2019-11-18T14:43:05.685,0.800,0.700,-0.636,-0.278
1574106185695,2019-11-18T14:43:05.695,0.810,0.701,-0.606,-0.278
1574106185705,2019-11-18T14:43:05.705,0.820,0.733,-0.616,-0.280
1574106185715,2019-11-18T14:43:05.715,0.830,0.750,-0.604,-0.281
1574106185725,2019-11-18T14:43:05.725,0.840,0.759,-0.572,-0.278
1574106185735,2019-11-18T14:43:05.735,0.850,0.770,-0.590,-0.282
1574106185745,2019-11-18T14:43:05.745,0.860,0.761,-0.599,-0.293
1574106185755,2019-11-18T14:43:05.755,0.870,0.742,-0.577,-0.309
1574106185765,2019-11-18T14:43:05.765,0.880,0.737,-0.567,-0.319
1574106185775,2019-11-18T14:43:05.775,0.890,0.734,-0.578,-0.331
1574106185785,2019-11-18T14:43:05.785,0.900,0.732,-0.584,-0.336
1574106185795,2019-11-18T14:43:05.795,0.910,0.741,-0.590,-0.341
1574106185805,2019-11-18T14:43:05.805,0.920,0.749,-0.583,-0.346
1574106185815,2019-11-18T14:43:05.815,0.930,0.747,-0.563,-0.349
1574106185825,2019-11-18T14:43:05.825,0.940,0.755,-0.560,-0.349
1574106185835,2019-11-18T14:43:05.835,0.950,0.760,-0.590,-0.347
1574106185845,2019-11-18T14:43:05.845,0.960,0.763,-0.633,-0.356
1574106185855,2019-11-18T14:43:05.855,0.970,0.773,-0.625,-0.364
1574106185865,2019-11-18T14:43:05.865,0.980,0.784,-0.577,-0.357
1574106185875,2019-11-18T14:43:05.875,0.990,0.786,-0.558,-0.345
1574106185885,2019-11-18T14:43:05.885,1.000,0.794,-0.552,-0.338
1574106185895,2019-11-18T14:43:05.895,1.010,0.805,-0.534,-0.339
1574106185905,2019-11-18T14:43:05.905,1.020,0.813,-0.534,-0.338
1574106185915,2019-11-18T14:43:05.915,1.030,0.809,-0.551,-0.343
1574106185925,2019-11-18T14:43:05.925,1.040,0.800,-0.574,-0.350
1574106185935,2019-11-18T14:43:05.935,1.050,0.796,-0.595,-0.358
1574106185945,2019-11-18T14:43:05.945,1.060,0.792,-0.604,-0.361
1574106185955,2019-11-18T14:43:05.955,1.070,0.780,-0.589,-0.354
1574106185965,2019-11-18T14:43:05.965,1.080,0.769,-0.584,-0.351
1574106185975,2019-11-18T14:43:05.975,1.090,0.769,-0.580,-0.344
1574106185985,2019-11-18T14:43:05.985,1.100,0.765,-0.572,-0.339
1574106185995,2019-11-18T14:43:05.995,1.110,0.760,-0.589,-0.332
1574106186005,2019-11-18T14:43:06.005,1.120,0.763,-0.604,-0.321
1574106186015,2019-11-18T14:43:06.015,1.130,0.769,-0.621,-0.317
1574106186025,2019-11-18T14:43:06.025,1.140,0.774,-0.629,-0.315
1574106186035,2019-11-18T14:43:06.035,1.150,0.768,-0.622,-0.309
1574106186045,2019-11-18T14:43:06.045,1.160,0.763,-0.628,-0.306
1574106186055,2019-11-18T14:43:06.055,1.170,0.760,-0.633,-0.310
1574106186065,2019-11-18T14:43:06.065,1.180,0.754,-0.623,-0.318
1574106186075,2019-11-18T14:43:06.075,1.190,0.747,-0.619,-0.327
1574106186085,2019-11-18T14:43:06.085,1.200,0.747,-0.625,-0.337
1574106186095,2019-11-18T14:43:06.095,1.210,0.754,-0.625,-0.341
1574106186105,2019-11-18T14:43:06.105,1.220,0.761,-0.633,-0.338
1574106186115,2019-11-18T14:43:06.115,1.230,0.768,-0.660,-0.335
1574106186125,2019-11-18T14:43:06.125,1.240,0.776,-0.680,-0.330
1574106186135,2019-11-18T14:43:06.135,1.250,0.784,-0.683,-0.317
1574106186145,2019-11-18T14:43:06.145,1.260,0.780,-0.684,-0.302
1574106186155,2019-11-18T14:43:06.155,1.270,0.767,-0.686,-0.290
1574106186165,2019-11-18T14:43:06.165,1.280,0.760,-0.691,-0.284
1574106186175,2019-11-18T14:43:06.175,1.290,0.759,-0.717,-0.273
1574106186185,2019-11-18T14:43:06.185,1.300,0.782,-0.765,-0.268
1574106186195,2019-11-18T14:43:06.195,1.310,0.817,-0.803,-0.265
1574106186205,2019-11-18T14:43:06.205,1.320,0.832,-0.792,-0.264
1574106186215,2019-11-18T14:43:06.215,1.330,0.807,-0.750,-0.262
1574106186225,2019-11-18T14:43:06.225,1.340,0.777,-0.742,-0.254
1574106186235,2019-11-18T14:43:06.235,1.350,0.779,-0.750,-0.238
1574106186245,2019-11-18T14:43:06.245,1.360,0.774,-0.694,-0.212
1574106186255,2019-11-18T14:43:06.255,1.370,0.756,-0.628,-0.181
