epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574105969856,2019-11-18T14:39:29.856,0.000,97504.172
1574105969991,2019-11-18T14:39:29.991,0.135,97501.922
1574105970127,2019-11-18T14:39:30.127,0.271,97501.922
1574105970263,2019-11-18T14:39:30.263,0.407,97501.430
1574105970398,2019-11-18T14:39:30.398,0.542,97500.977
1574105970534,2019-11-18T14:39:30.534,0.678,97499.672
1574105970669,2019-11-18T14:39:30.669,0.813,97501.922
1574105970805,2019-11-18T14:39:30.805,0.949,97506.203
1574105970941,2019-11-18T14:39:30.941,1.085,97502.281
1574105971076,2019-11-18T14:39:31.076,1.220,97496.203
1574105971212,2019-11-18T14:39:31.212,1.356,97499.672
1574105971349,2019-11-18T14:39:31.349,1.493,97503.922
1574105971483,2019-11-18T14:39:31.483,1.627,97502.281
1574105971620,2019-11-18T14:39:31.620,1.764,97500.125
1574105971756,2019-11-18T14:39:31.756,1.900,97500.000
1574105971891,2019-11-18T14:39:31.891,2.035,97499.672
1574105972027,2019-11-18T14:39:32.027,2.171,97497.516
1574105972162,2019-11-18T14:39:32.162,2.306,97498.359
1574105972298,2019-11-18T14:39:32.298,2.442,97498.688
1574105972434,2019-11-18T14:39:32.434,2.578,97498.688
1574105972569,2019-11-18T14:39:32.569,2.713,97498.203
1574105972705,2019-11-18T14:39:32.705,2.849,97498.688
1574105972840,2019-11-18T14:39:32.840,2.984,97492.977
1574105972976,2019-11-18T14:39:32.976,3.120,97496.078
1574105973112,2019-11-18T14:39:33.112,3.256,97497.383
1574105973247,2019-11-18T14:39:33.247,3.391,97499.508
1574105973383,2019-11-18T14:39:33.383,3.527,97501.664
1574105973520,2019-11-18T14:39:33.520,3.664,97506.531
1574105973654,2019-11-18T14:39:33.654,3.798,97499.508
1574105973791,2019-11-18T14:39:33.791,3.935,97501.664
1574105973925,2019-11-18T14:39:33.925,4.069,97501.664
1574105974062,2019-11-18T14:39:34.062,4.206,97499.508
1574105974198,2019-11-18T14:39:34.198,4.342,97497.750
1574105974333,2019-11-18T14:39:34.333,4.477,97503.789
1574105974469,2019-11-18T14:39:34.469,4.613,97499.875
1574105974605,2019-11-18T14:39:34.605,4.749,97500.359
1574105974740,2019-11-18T14:39:34.740,4.884,97496.078
1574105974876,2019-11-18T14:39:34.876,5.020,97498.078
1574105975012,2019-11-18T14:39:35.012,5.156,97502.000
1574105975147,2019-11-18T14:39:35.147,5.291,97502.484
1574105975283,2019-11-18T14:39:35.283,5.427,97497.625
1574105975418,2019-11-18T14:39:35.418,5.562,97502.000
1574105975554,2019-11-18T14:39:35.554,5.698,97496.766
1574105975690,2019-11-18T14:39:35.690,5.834,97496.766
1574105975825,2019-11-18T14:39:35.825,5.969,97506.766
1574105975961,2019-11-18T14:39:35.961,6.105,97497.625
1574105976098,2019-11-18T14:39:36.098,6.242,97503.664
1574105976232,2019-11-18T14:39:36.232,6.376,97500.688
1574105976369,2019-11-18T14:39:36.369,6.513,97496.766
1574105976503,2019-11-18T14:39:36.503,6.647,97505.453
1574105976640,2019-11-18T14:39:36.640,6.784,97500.563
1574105976776,2019-11-18T14:39:36.776,6.920,97498.078
1574105976911,2019-11-18T14:39:36.911,7.055,97497.625
1574105977047,2019-11-18T14:39:37.047,7.191,97501.047
1574105977183,2019-11-18T14:39:37.183,7.327,97503.664
1574105977318,2019-11-18T14:39:37.318,7.462,97499.750
1574105977454,2019-11-18T14:39:37.454,7.598,97503.172
1574105977589,2019-11-18T14:39:37.589,7.733,97505.453
1574105977725,2019-11-18T14:39:37.725,7.869,97507.914
1574105977861,2019-11-18T14:39:37.861,8.005,97505.789
1574105977996,2019-11-18T14:39:37.996,8.140,97493.211
1574105978132,2019-11-18T14:39:38.132,8.276,97502.359
1574105978269,2019-11-18T14:39:38.269,8.413,97498.438
1574105978403,2019-11-18T14:39:38.403,8.547,97499.258
1574105978540,2019-11-18T14:39:38.540,8.684,97498.766
1574105978676,2019-11-18T14:39:38.676,8.820,97499.750
1574105978811,2019-11-18T14:39:38.811,8.955,97502.688
1574105978947,2019-11-18T14:39:38.947,9.091,97502.688
1574105979083,2019-11-18T14:39:39.083,9.227,97497.953
1574105979218,2019-11-18T14:39:39.218,9.362,97502.234
1574105979354,2019-11-18T14:39:39.354,9.498,97498.766
1574105979490,2019-11-18T14:39:39.490,9.634,97500.563
1574105979625,2019-11-18T14:39:39.625,9.769,97504.844
1574105979761,2019-11-18T14:39:39.761,9.905,97505.297
1574105979898,2019-11-18T14:39:39.898,10.042,97502.234
1574105980032,2019-11-18T14:39:40.032,10.176,97502.688
1574105980169,2019-11-18T14:39:40.169,10.313,97503.047
1574105980303,2019-11-18T14:39:40.303,10.447,97500.922
1574105980440,2019-11-18T14:39:40.440,10.584,97501.383
1574105980576,2019-11-18T14:39:40.576,10.720,97496.641
